text_content,suspicious_keyword_count,sentiment_score,grammar_score,readability_score,legitimacy_score,urgency_score,word_count,sentence_count,avg_sentence_length,domain_age_days,ssl_certificate,domain_reputation,contact_info_present,social_media_links,privacy_policy_present,is_scam
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.09761714677429331,76.10435253500812,84.09275026720111,63.85731782390636,23.949225344534536,657,23,14.744123812004773,2648,1,85.72773783711506,1,0,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.06870969677445035,79.59432567366463,68.99143231791878,61.13353519787039,22.86739450139521,750,31,12.418777427450504,1788,1,94.03492201525476,1,1,0,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.23498035793389357,81.1973129881697,75.15018188938663,72.03757749611184,27.101567719393763,410,35,15.088793510699874,2622,1,70.58203736854647,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.4374154276492589,53.81231551141549,46.1651478355715,15.243203284821316,70.823175573318,121,12,15.301320689540772,26,0,29.06181505504385,1,1,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.25473261578758366,82.56695163365293,79.99451493567086,62.904561929616555,19.521134043021235,455,33,18.163502422338695,791,1,79.74116002774792,1,0,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,-0.0068483415392739805,78.13520857303278,78.66858830314541,77.810538597262,25.096549167246625,414,23,15.583773251057519,2744,1,78.76746870218163,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,6,0.2602432412873096,36.51692659359033,41.59975328661062,17.920130498783976,72.45722917002121,145,7,22.364903378189037,60,0,40.00542173916974,0,1,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.48339587899711894,35.16267687885778,54.31049997600258,23.46440937239818,64.77075011220784,64,11,16.925742157196787,1,0,23.75375771425241,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.1689393070571459,88.78362820855034,71.82938813216884,66.46829295729134,26.27420541514616,749,33,18.44095367003732,2416,1,98.56780235086971,0,0,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.1788052055737052,86.20231966018697,72.7292512865587,72.60748805422625,21.24221765246459,767,20,12.628078947628879,527,1,99.24309530261239,1,0,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.44491030627754896,30.500274404695176,34.869337442180644,34.31404651646398,68.17951941937454,82,7,17.828264922369147,52,1,21.78851976033977,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.26503368716992926,90.61043605514044,80.10874545031163,78.20158739346695,22.53567634103689,329,27,12.892658505065931,1297,1,91.96871702277087,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.5303670829264122,43.893441415125345,36.96143865933932,29.64127226068897,84.71302187397369,123,11,21.651857251108407,79,1,42.82553992792345,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.5973020061691856,31.347338969868474,49.0251980873848,21.151721992070296,71.7737455868844,166,18,23.776396482181127,91,0,38.661186871129814,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.18907342978979466,81.38450595572377,83.11823342469296,63.79911376555123,13.570395785451975,531,23,12.655507512305169,795,1,87.4982859141729,1,1,0,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.22247043093897562,44.73287188149496,53.17776572146069,13.161796543234157,82.93322184226513,170,5,23.86040305638599,85,0,22.11475836929434,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.07607213147887726,76.38615546076589,76.56436762446579,77.928973196067,24.778609106989443,711,20,16.32990571547064,2188,1,76.12769403809189,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.17079984214631436,88.5009324457984,84.58206788504546,81.35858964196652,19.864869918668944,313,24,12.83578388652749,1003,1,73.13913420782876,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.2594555713204413,78.28785368656828,81.08218492122263,83.75883043400147,12.543623784337738,345,28,13.361221129156135,2826,1,86.68709182077319,1,1,0,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,5,0.27380840774255094,36.28047970010131,39.26180256978455,24.53568955573064,78.54764314590888,127,12,20.80774092087197,26,0,27.573108330320622,1,1,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.2134676712855491,36.43884219776409,40.403035701777306,32.78834286099389,65.63528557613323,72,18,16.809202721625354,72,0,39.11272511242715,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.30275353905828595,48.96046458061255,31.461365352713848,14.253231805813055,68.23620762000377,56,9,20.137618676310638,42,0,41.52793296974529,0,1,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.5920130301141908,44.77854281978609,38.218790257187706,29.002025629501773,67.2043685633458,164,19,11.933195828659738,55,0,32.00901466730844,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.420635149017628,34.94502783411003,40.28137791463423,33.32806851205677,74.41110245599064,60,9,21.24367449964108,89,1,45.263567694071256,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.08738449483483463,86.96612151392037,65.6194120684502,68.24686974771264,10.65599748553792,709,38,19.160800232529954,1033,1,74.84913081353776,1,1,0,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,5,0.5172571495986957,55.61354765114001,36.04942825792614,38.81880926539599,65.90777113360285,148,16,24.922289409489267,64,1,35.6761915019616,0,0,1,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,-0.043556140666940295,87.17595920360787,68.58592470520097,66.77289224625085,10.502794515126283,318,26,18.482915198075496,438,1,97.09903382166277,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.5379501243877818,30.698158072074776,50.36171206472339,18.455643243201997,63.54494482864969,163,17,24.04972227783561,36,0,49.02741654560742,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.38421579890965596,55.25995658670185,48.212266929040325,33.293423394991734,79.68485513043214,135,10,24.770046092867624,22,0,41.838415301922296,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.40343171577903136,41.627856944483085,41.548673416773894,39.74765226610822,89.1224987301201,184,7,12.77793351801202,58,0,39.80908159104014,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,-0.08717459316218337,87.24622577680793,79.32347753912862,72.5024718187216,25.14591144142386,764,35,13.770212728529472,587,1,95.4103610616725,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,3,0.5269774246953763,40.25452055093628,36.48558583578231,21.390772245018006,77.70884827544424,189,8,19.36223361773701,38,1,30.882736839978364,1,0,1,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.33721068503600976,59.64372227863906,42.130761394133906,15.374917548704527,86.73420275380528,187,14,20.645070152567868,60,1,35.646529517329014,0,1,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.19237121437321333,80.75436868980059,79.7412703528835,62.10304440802326,27.290826831641674,424,38,17.688974536122288,1958,1,73.96105530669986,1,0,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,5,0.28977622873466424,36.71452844467869,43.42436057233534,27.788198045251093,77.40258623513434,147,15,23.161912939455704,67,0,34.30030484991105,0,1,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.48925130955302165,36.01680753218949,35.08945943865901,10.302718200670743,73.1244577982463,177,7,10.778514153809635,68,1,26.72880449855135,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.17918871636944547,75.03158842155824,82.4301442698127,60.91138739863388,24.255075095251684,736,27,14.129965595152028,2379,1,77.40242262002143,1,0,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.05875575723561585,89.87088539274589,76.61474279594704,71.64399243006748,13.415205669007712,582,22,13.284825171437191,2590,1,75.120323059067,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,-0.07965863054567156,92.2711360599662,71.8189560328522,86.9853829528893,28.817598126829694,557,28,17.315390292741423,1672,1,87.72598802185344,1,0,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.23230695543790428,80.84830167768496,82.49794469195852,83.15348817205043,18.358149675908187,532,29,19.69067704955845,2876,1,77.57758020054173,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.2798149748454607,81.79057838261386,67.16291884674398,75.19503603110776,11.716215434188777,509,38,13.640440747350686,1629,0,88.66500772520823,1,0,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.014903077950827057,89.73589137420394,74.06832461248536,89.67839835319154,11.094899645191902,765,20,15.85520133687982,2106,1,91.87720747292704,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,5,0.5962020568002693,42.37853030734279,39.30045214481958,33.29238882225991,70.22410620759054,86,16,16.434910410625275,13,1,27.147084572119383,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.49516695734161015,45.6434707250064,31.711467983339453,21.133388152903834,87.62299825390072,183,15,18.074979148835702,60,0,46.86038267459508,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,6,0.35156411122352577,30.2013117091218,39.6468625723779,33.75160777784039,77.87966526550446,162,10,22.707092345406778,8,0,26.5367766276497,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,-0.05767799005739432,87.56413194186088,67.42743849097239,89.57802505874753,25.613641493757246,411,26,15.94624661870848,1520,1,75.23495459193866,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.4285041879748389,34.29003367997179,39.363706084489536,33.93196790044642,71.02172186091211,125,5,20.941956547474955,93,1,25.253694203910598,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,4,0.5805914238663965,55.415020841177224,52.85591289878675,34.41298864958759,63.26755025540194,182,6,17.899356959034392,79,0,38.23715278380334,1,1,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.15949877489466172,92.42374092700635,79.96637602244982,86.06271691609761,20.731093420215988,362,38,13.120516474871492,1936,1,94.03024729593747,1,0,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.27271154688694477,34.70438115950417,50.68255374343114,11.257456501487725,72.57548627706365,77,17,20.651721495059192,3,0,35.07281861499129,1,1,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.09524177884055107,87.6089623131598,79.68544061061431,71.13318273298617,24.402033090782822,308,28,17.645274670991572,1331,1,94.73879058402679,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,8,0.47564843619830327,55.909231572514685,54.92022951702772,22.805749863852686,63.33452639349935,105,8,23.16624107293937,31,0,24.75344111569718,0,1,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.4714679826690259,40.85759972513595,44.84151978021346,10.303935520832301,79.08288139228627,167,13,19.188602025172287,28,0,39.13631277990902,1,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.018576289911758886,80.6026823755076,67.92033811184217,68.6753476156933,16.19530628285807,368,26,17.30963583141005,1145,1,80.0849601573874,1,1,0,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,0.13252840789002135,76.57859710076825,68.83342637660549,74.2363305047567,17.229742996436244,485,33,16.23413958514872,2505,1,84.78948131374267,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,5,0.46520293845671035,46.45146108586962,51.981377871159616,30.267402758507796,76.40889754114164,57,5,19.092198474002195,72,0,24.569833569880366,1,0,1,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.4930540938803331,54.611325223469194,37.82904987043206,33.95779817148254,89.03267631310166,68,13,22.054053031623027,46,0,49.6524796823623,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,6,0.3094561671443087,44.635029556320376,32.056808106926546,23.78752171640869,69.19390404128461,106,11,10.854680904960524,56,0,25.72177962772684,0,0,1,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,-0.0025445722617668254,84.3720362024302,76.82602297846489,86.60522708494821,27.77710196786839,464,36,16.60056335268332,2561,1,72.69102757044537,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.06734521537151725,89.28306292784347,82.22464454520772,64.64054544554584,19.03094045634849,619,34,12.63615770637199,995,1,96.32467725194464,1,1,1,0
Congratulations! You have won a $5000 scholarship. Click now to claim.,9,0.4326886109893907,52.99041639313957,40.160413414350465,36.39513243824403,79.46048860072094,123,8,19.352579668710057,53,0,45.34912560920304,0,0,0,1
Congratulations! You have won a $5000 scholarship. Click now to claim.,7,0.5830526585090352,46.972348518398675,42.86153319349735,12.551691564677233,76.46618404627799,71,6,19.107029213253654,91,0,22.848958256851294,0,0,0,1
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,0,0.021036861065646312,80.37562596323208,75.64491614283561,78.20579423402785,19.775587764593322,706,39,13.780829092329903,1247,1,90.25568246534871,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,1,-0.0970432394222828,85.18270825843199,67.78638964756092,85.9868109173603,27.431717657248132,782,22,15.555164947608645,1168,0,79.50712413161874,1,1,1,0
Apply now for the 2024 University of XYZ merit-based scholarship. No fees required.,2,0.08198031073679987,84.41569994025414,79.13285043497868,88.21919997558342,16.586425549650087,412,22,15.970361004005117,635,1,72.27980518947496,1,0,1,0
